,store_name,cmt,time_cmt,category
5781,King BBQ - Vua Nướng Hàn Quốc - Cao Thắng,"Nhân viên rất thân thiện
Hôm nay mình với đám bạn đi ăn BF Ở Cao Thắng .
Đây là lần thứ 3 mình đi ăn ở đây. Mình Dùng MeNu 199k. Mình thấy Quản Lý rất tuyệt chỉ mới bước lên cầu thang thôi đã chào đón khách rất nhiệt tình * Chị QUẢN LÝ cười rất tươi *. Hôm nay suốt buổi được chị quản lý nước thịt cho mình củng như mấy khách khác nữa chứ. Rất nhiệt tình, chu đáo mà nói chuyện dễ thương ji đâu á. Đồ ăn rất ngon. Gía lại rẽ nữa chứ 
Rất thích cách phục vụ nơi này và sẽ quay lại",5/08/2016 21:03,Lẩu Nướng
1289,Súp Cua Bông - Mạc Đĩnh Chi,"Súp Cua Bông -***
Chỗ này hay ăn, từ thời còn đi học ,tới giờ lớn đi làm rồi vẫn hay ghé ăn. Quán bao nhiêu năm bán cũng ko thay đổi, khẩu vị vẫn vậy. Mỗi lần ko biết ăn gì thì hay order ở đây ăn lắm, vừa quen thuộc mà các món ăn cũng ngon.",8/10/2021 10:38,Lẩu Nướng
7633,Buffet Tân Cảng - Lẩu & Nướng,"Buffet Tân Cảng - Lẩu & Nướng
Không gian thoáng mát, chỗ ngồi của mình nhìn thẳng ra sông SG khá là đẹp.  
Các món ăn khá đa dạng như bánh hỏi thịt quay, soup, cơm chiên, miến xào, chạo tôm, gỏi ngó sen....
Có hải sản nhưng không ăn được do dễ bị dị ứng
Các món nướng thì có nhiều, nhất là thịt cừu và gà ướp rất ngon. Cua thì to, chắc và ngon
Nước lẩu không được ngon
Các loại rau và salad rất ngon.
Còn nước uống thì có nước lọc, nước cam, nước trà
Tráng miệng thì có trái cây, kem, chè (nếu ai muốn ăn kem thì nhanh nhé, vì kem rất nhanh hết)
1 điểm trừ là bàn mình khá dài, nhưng lò nướng là lẩu chỉ đặt ở cuối bàn và đầu bàn, những người ngồi ở giữa rất khó để có thể nướng thịt.
Xem thêm",14/01/2015 7:42,Âu
4887,Sumo BBQ - Lê Văn Sỹ - Buffet Nướng & Lẩu,"Sumo BBQ - Lê Văn Sỹ - Buffet Nướng & Lẩu
Mình gọi theo combo. Ăn no phủ phê. Nhân viên nhiệt tình lịch sự. Wifi ổn. Giữ xe free. Quán nằm ngay mặt tiền LVS lớn dễ tìm. Hơi bất tiện là wc nằm ở tầng dưới và cuối đường. Tráng miệng cũng xuống tầng dưới lấy 😊 nhìn chung thức ăn ngon và ổn. Mình đến tầm 6h và đến 7h trở đi bắt đầu đông khách. Nếu được nên đặt bàn trc 😊
Chọn ngay bàn xa máy lạnh nên khá nóng, ngồi đến khi ăn xong thì muốn quay cuồng :))",1/10/2018 17:15,Lẩu Nướng
14063,Nhân Sushi Bito - Fresh Sashimi,"Tuần nào cũng ghé thăm.
Đây là quán sushi tuyệt nhất Việt Nam.

Tôi biết anh Nhân từ lâu. Khi anh còn chưa bắt đầu chuỗi nhà hàng Nhân Sushi nổi tiếng ở thì hiện tại.

Anh là một đầu bếp chuyên nghiệp, tay nghề rất cao với sự am hiểu từng món ăn một cách thấu đáo.
Tất cả món ăn ở Nhân chưa một lần làm tôi thất vọng. Độ tươi của cá, độ dày của từng lát cắt, độ gần xa trong việc đặt để bày trí món ăn đều ở mức tuyệt vời. Tôi đã ở Nhật một thời gian rất dài, và Nhân là một trong những nơi hiếm hoi tại Việt Nam khiến tôi hài lòng không kém gì những quán ở Kyoto cả.

Mỗi lần đến đây tôi thường không gọi món, mà sẽ nhờ các bạn phục vụ dọn những món tươi ngon nhất có trong ngày. Vì vậy tôi ko biết được món ăn tiếp theo sẽ là gì, được làm ra sao, bữa ăn vì vậy càng tăng thêm phần thú vị.
Và theo tôi, ăn những món tươi ngon hấp dẫn nhất được tuyển chọn từ đầu bếp, bao giờ cũng tuyệt hơn gọi món thông thường.

Tôi thích nhất là hào, sashimi , lẩu và lươn Nhật tại đây. Khó có chỗ nào bì kịp.
Xem thêm",17/01/2017 23:43,Buffet
9997,Bánh Tráng Trộn Long,"Bánh Tráng Trộn Long
Hôm nay trời mưa nên vắng, đến mua rất nhanh, không phải đợi, cũng là lần đầu ăn thử bánh tráng trộn tại đây.
Vốn dĩ mình không phải fan của các món này nhưng cũng thấy ngon, rất ổn, do không hay ăn nên cũng không đánh giá được rẻ hay mắc so với nơi khác thôi.
Vị trí cũng tốt, dễ tìm trên con đường đầy hàng quán ăn vặt.",15/08/2017 20:17,Bánh Tráng
12940,San Fu Lou - Ẩm Thực Quảng Đông - Lê Lai,"Một trong những nhà hàng hoa ngon ở sài gòn
Mình và bạn mình có dùng bữa ở đây tối qua và khá hài lòng
Về không gian: không gian khá ấm cúng, thoải mái và đặc biệt nhất là dàn lồng đèn ngoài khu vực trước. 
Về món ăn: mình gọi 3 món dimsum và mì hải sản. Dimsum theo cảm nhận của mình thì rất chất lượng. Vỏ mỏng vừa phải, nhân tôm tươi. Mì hải sản thì sò điệp đợt này hơi bé nhưng bù lại mực rất ngon.
Về phục vụ : nhân viên ở đây dễ thương, nhiệt tình và thân thiện l. Mình được giới thiệu cho món Mojito theo cảm nhận của mình thì nó khá ngon, thơm mùi quýt .
Chắc chắn sẽ quay lại vào lần sau ❤️
Xem thêm",27/10/2019 11:55,Buffet
4441,Kim - Cháo Ếch Singapore,"Kim - Cháo Ếch Singapore
Ếch ngon",30/9/2023 14:41,Bò
8743,Ăn Vặt Sơn Ca - Cá Viên Chiên - Điện Biên Phủ,"Ăn Vặt Sơn***
Kiểu lần đầu tiên đến quán là mình cũng hơi bất ngờ luôn. Quán ăn vặt nhỏ thôi mà có máy lạnh, rồi thang máy chuyển đồ ăn lên các kiểu, đúng chuyên nghiệp. Rồi còn phục vụ nước free, trà tắc free luôn, khăn lạnh free luôn. Xịn sò dễ sợ. Giá đồ ăn cũng ổn, hy vọng mốt cũng ko tăng giá đúng như cái cam kết dán trên tường hehe. Ăn ngon thiệt, đồ ăn ra nóng hổi, chờ cũng ko lâu lắm. Khách tới đây buổi tối cũng đông lắm. Quán ăn vặt giá bình dân mà. Mốt có dịp mình sẽ quay lại. Highly recommended chả giò hải sản mayo với Sủi Cảo Sơn***nè",11/01/2020 13:35,Lẩu Nướng
4483,Kim - Cháo Ếch Singapore,"Kim
Rất ngon và bổ dưởng",30/9/2023 13:22,
13836,Nineteen Buffet Restaurant - Caravelle Saigon,"Buffet hải sản ngon, chất lượng
Đi gặp khách hàng tại đây, nhà hàng có không gian rất đẹp và sang trọng, thích hợp hẹn hò, gặp khách hoặc ăn cùng gia đình.
Quầy hải sản rất phong phú, có tôm mũ ni, tôm hùm, tôm sú, cua, ghẹ và các loại sò ốc khác, bạn chọn món r nói nhân viên cách chế biến, nướng muối ớt ngon, đậm đà, nướng bơ tỏi cũng ngon nè. 
Quầy chế biến sẵn có sashimi ngon, hàu nướng hoặc hàu sống đều tươi ngọt, vịt quay Bắc Kinh cũng chất lượng nha, tráng miệng rất phong phú với các loại bánh ngọt, kem và chocolate fondue. Giá mình chọn là 990++ free flow các loại nước ngọt, nước trái cây và cocktail ko cồn.
Cực kì thích bánh flan ở đây, phải nói là rất thơm ngon, béo, không quá ngọt nên ít ngán, lớp caramel thơm miễn bàn :))
Xem thêm",22/02/2016 17:07,Âu
7134,Chú Tèo Buffet Nướng 99K - 320 Tân Kỳ Tân Quý,"Nhạc như đấm vào tai
17/12/2019. 
Đồ ăn ngon bình thường, nhưng mở nhạc thì như *** 
Mở nhạc thập niên 80 mở miết nhạc Vũ Hà, có lé sống le mê lao, mề lao mế lao, mắt nai ơi qq lum la. Nghe rất là quạo luôn nha má :))) thế là ăn hết ngon
Thà đừng mở nhạc.",17/12/2019 22:32,
3461,Tiến Hải Quán - Bún Đậu Mắm Tôm Hà Nội,"Tiến Hải Quán - Bún Đậu Mắm Tôm Hà Nội
Quán này nằm ngay ngã tư đi qua lúc nào cũng siêu đông nay mới có vào ăn thử
Mặc dù quán đông nhưng nhân viên phục vụ nhanh vui vẻ thân thiện nữa.quán rộng có cả trong nhà , ngoài trời và trên lầu nữa
Mẹt bún đậu thập cẩm giá 55 k m có gọi thêm đậu và bún thêm 18k nữa thôi . Ở đây có nước sấu hà nội rất ngon giá 14k / ly. Đậu chiên ròn nóng hổi. Tổng hoá hơn cho 2 người hết 101k m thấy ngon bổ rẻ 
Giữ xe 3k nữa nha mọi người",10/1/2019 0:50,Lẩu Nướng
4713,Phở Hòa - Pasteur,"Siêu dở!
Nước nhạt nhẽo, giá cao ko đáng, đã vậy còn thu thêm phí gửi xe của khách.
Thái độ nhân viên không vui vẻ, mặt khó chịu.
Đã thử 1 lần duy nhất và không bao giờ ghé lại!",6/6/2019 0:24,Lẩu Nướng
3531,SteakZone,"SteakZone
Món ăn ngon, rất hợp khẩu vị",24/6/2023 17:47,Buffet
11788,Ốc Tuyết - Dương Bá Trạc,"Ốc Tuyết
Mình ăn rất nhiều lần ở đây. cuối buổi ăn còn cho trái cây tuy vào hẻm nhưng k khó tìm. ngon giá cả ok. phục vụ rất nhanh.",7/10/2017 8:01,
5274,Hana BBQ & Hot Pot Buffet - Mạc Đĩnh Chi,"Dịch vụ tệ
1. Là làn đầu mình đi ăn với lớp ở đây, cung cách phục vụ nhân viên đã không được tốt, mặt không cười lấy 1 cái, lúc bàn mình kêu lên món hơi nhiều tỏ rõ thái độ nhặng xị, lúc thanh toán nhưng bàn mình còn ở lại có gọi thêm món thì mặt như không muốn phục vụ nữa. Nhưng mình thấy đồ ăn khá ngon nên giới thiệu cho anh mình.
2. Chuyện anh mình đi ăn, menu giá 250 bill ra 280 hỏi thì nói là giá mới menu cũ nưen chưa cập nhật cũng ok trả tiền tại nghĩ hôm đó CN, nhưng hôm thứ 2 thì em của anh đó ra ăn thì hỏi tính giá cũ hay mới, nhân viên khẳng định là giá mới sau đó tính tiền thấy lệch nữa thì hỏi lại bảo là giá menu cũ?!? Lúc hỏi lại ngay nhân viên đó thì bảo là không hề nói giá mới?!? 
Đồ ăn ngon có thể không tiếc mấy chục ngàn bỏ ra nhưng đừng vì mấy chục ngàn đó mà ảnh hưởng cả quán.
Xem thêm",11/07/2017 17:44,Lẩu Nướng
3524,SteakZone,"Đồ ăn
Đồ ăn sạch sẽ, hợp khẩu vị sẽ ghé lại hihihi",25/6/2023 11:29,
11756,Ốc Tuyết - Dương Bá Trạc,"Ốc quá dở,sẽ ko bao giờ thử lại
Hôm nay nhà có tiệc nên order tổng cộng 18 phần
20,30k thì sẽ ko đòi hỏi về số lượng ốc cho lắm,nhưng về phần nêm nếm thì ốc nào rang muối cũng toàn bột ngọt ko,ăn mà chát cả môi
Nên nếm ko ngon tẹo nào mà ko hiểu sao đc khen quá,chắc do khẩu vị mình ăn 
Hình mình chụp là 2-3 ph dồn lại ko á
Kêu 18ph mà bỏ hết 14ph ko ăn vì ốc chết nhiều
Sẽ ko bjo order lại lần nào nữa",6/06/2018 22:47,Lẩu Nướng
9199,Xôi Chiên Nhà Sushi,"Không ngờ đẹp cả hình thức lẫn chất lượng
Ngon quá mấy má ạ! Chỉ biết nói vậy thui! Có điều hơi cay, ai ăn ít cay kêu cho ít cay lại nha! Tui ăn cay mà còn hơi the the nè!",21/11/2019 16:26,
13004,EON 52 Heli Bar - Bitexco Tower,"EON 52 Heli Bar - Bitexco Tower
Không khí quán khá thoáng mát ấm cúng các anh chị phục vụ chuẩn nhiệt tình",9/09/2023 10:21,Lẩu Nướng
9353,Tàu Hủ Xe Lam - Phùng Văn Cung,"Tàu Hủ Xe Lam - Phùng Văn Cung
Buổi tối quán rất đông nên chỉ cần đến trễ một xíu là hết chỗ hoặc hết món. Khôgn gian quán nhỏ nhưng cách trang trí ổn, có 2 chiếc xe lam cũ làm điểm nhấn. Tô tàu hũ tả pí lù topping nhiều, nhưng tàu hũ khá ít. Cảm giác như chỉ đang ăn topping thôi. Món này ăn không đá thì vừa chứ chỉ cần bỏ đá vào một lát là sẽ bị nhạt ngay. Nói tóm lại là tàu hũ ở đây tạm ổn.",4/10/2018 19:40,
8681,Bánh Mì PewPew - Út Tịch,"Vừa hâm mộ chú PewPew vừa yêu bánh mì của chú
Em là fan hâm mộ của chú PewPew, thật buồn vì chú không còn stream như trước nữa để theo đổi kinh doanh bánh mì từ lâu chủ ấp ủ. 😭😭
 Khi đến Bánh mì PewPew ở Tân Phú tuy không gặp được chú 😞 nhưng có ăn bánh mì PewPew thì mới thấy được tâm huyết của chú đối với tiệm của mình.☺☺
Càng ngày càng thương chú PewPew hơn ❤- Và thương cả ổ bánh mì mang hương vị khó quên 😘😘",2/06/2019 9:55,
837,Gà Cơ Bắp - Chuyên Các Món Gà,"Ngon rẻ
Mình thích ăn gà bó xôi kiểu 1 vị thôi. Lớp xôi vừa phải ko quá dày hoặc mỏng và giòn. Ở đây còn có lót lớp rong biển nữa nên ăn cũng đặc biệt hơn.",13/10/2019 16:48,Cơm
2198,Cơm Niêu Thiên Lý - Cửu Long,"Cơm Niêu Thiên Lý - Cửu Long
👍👍👍 Đồ ăn, giá hợp lý",13/5/2021 20:30,
11853,Bò Bía Lý,"Bò bía lý
Rất ngon. Rất hấp dẫn. Món ăn chất lượng",1/10/2023 13:36,Buffet
10314,Quán 223 - Bánh Flan Thập Cẩm,"Bình thường
Hôm bữa bạn trai mình thèm ăn bánh plan nên qua đây ăn thử, ghi là quán bánh plan nhưng menu cũng phong phú. Mình kêu 2 bánh plan truyền thống, 2 bánh plan trà xanh, 1 chè khúc bạch, 1 panna cotta peach. Kếtvquar là chỉ có mỗi plan truyền thống là ngon, nhưng nếu so ra thì cũng như những quán khác. Bánh plan trà xanh thì đúng ra phải ghi là pudding or rau câu mới đúng -.- chả thấy tí gì gọi là bánh plan cả. Chè khúc bạch thì bình thường, không ngon bằng những chỗ mình hay ăn, khúc bạch không mềm và không có vị béo. Panna cotta cũng không ngon, vì đúng ra panna cotta là loại kem sữa chỉ cần một ít bột rau câu hoặc bột tạo đông để định hình bánh, nên bánh phải mềm, ngọt nhẹ và có độ béo. Nhưng panna cotta ở đây hơi cứng và cũng không béo, được cái ngọt nhẹ, sốt đào trên bánh thì gắt và chua, cho dù có ăn chung cũng không thể nào dung hòa được giữa sốt và bánh. Chắc sẽ không quay lại.
Xem thêm",8/09/2017 13:50,
15638,Ngọc Sương - Sương Nguyệt Ánh,"Phục vụ cực kì tệ x1000000000
2 lần nv phục vụ đều tệ . Lần đầu thì nghĩ có 1 nv như v thôi . Nhưng lần 2 thì nv còn tệ hơn.

Mình xin nói cụ thể l2 thôi có thể l1 nv trông còn trẻ ko có k.nghiệm:
1. Do đợi thêm người, bạn mình sợ trễ nên hỏi last order là mấy giờ, thì nv ko hiểu “last order” là gì và hỏi lại bằng câu “ Hả” 3 lần . Ok fine mình giải thích
2. Sau đó, mình order 1 món trong menu thì nv tl cộc lốc “ Nhà hàng ko có món đó” vs thái độ nhăn nhó khó chịu . Thực sự ko hiểu đã làm gì sai 😒😒
3. Khi gđ đến thì bạn đó ra order kiểu đầu đường xó chợ còn thua quán cóc trong khi nói chuyện vs người lớn khiến cả gđ khó chịu và bắt buộc f complain vs qlý. 
4. Không cho khách thử rượu trc khi chế vào ly ( điều cơ bản) và rót ko đúng mức rượu (so sánh lần ăn t1). Mình có hỏi thì bạn đó khó chịu và rót thêm , sau đó còn hỏi lớn với qlý kiểu mình đúng ( thiệt dày mặt).

Sau đó qlý có xl về mọi chuyện và chuyển bạn đó sang khu khác. Nhưng bạn đó ko hề xl hay nói gì.

Mình khẳng định gđ mình chưa bh cp ở 1 nhà hàng nào cả 😂😂😂😂
Không hiểu ts 1 nhà hàng như v lại có nv “hách dịch” như thế. Thông cảm 1 lần thôi nhưng lặp lại như v thì 😤😤
* Được điểm là đồ ăn khá ngon
Xem thêm",30/04/2019 23:21,Lẩu Nướng
5061,Buffet Hải Sản - Café Central An Đông - Khách Sạn Windsor Plaza,"Buffet nhiều món
Rất nhiều món cả buffet trưa lẫn buffet tối. Đặc biệt là món shasimi, quầy sống đa dạng món, tiếp liên tục. Quầy bánh, kem đa dạng. Giá ổn với chất lượng món ăn và thái độ phục vụ.",1/01/2017 2:41,Buffet
10138,Há Cảo - Phá Lấu Bò Marie Curie,"Tạm ổn
Ăn ở đây 3 lần , hình như quán càng đông ôg chủ càng bực thì phải, xin đôi đũa mà cứ cau mày ,xin tận 4 lần mới đem ra nhưng đc cái món ăn ngon, phì hợp với mấy bạn học sinh sinh viên ,mì phá lấu chắc cỡ 2 vắt mới no nha, mấy món này ngon mà hơi ít ấy",15/04/2019 17:41,Buffet
