,STORE_NAME,DATE,DATETIME,CATEGORY,REVIEW_RAW
324,Lẩu Nấm Thiên Nhiên Ashima - Tú Xương,12/2018,19/12/2018 17:02,Âu,"Lẩu thượng hạng là đây !
Đó giơ mình chỉ đi ăn lẩu dê; lẩu bò; hoặc lẩu cá bình dân. Nhưng lần đầu mình đặt chân tới quán lẩu nấm. Mà được tiếp đãi rất vui vẻ, từ ở ngoài lễ tân cho đến các bạn phục vụ. Ngon nhất là cái nấm Tùng nhung là lạ mình được cái bạn phục vụ giới thiệu. Nhà mình đi 5 người. Còn dùng thêm cái combo món mới Mùa Tinh Hoa, ăn lạ nhưg rất ngon, đặc biệt là chai rượu vang. Mùa noel tới mà ăn lẩu này quả thật rất đáng đồng tiền. Nhà mình chủ yếu người lớn , nên ăn lẩu nấm rất bổ dưỡng. Đặc biệt, có cô bạn phục vụ rất dễ thương, nói chuyện nhẹ nhàg mà còn cười thân thiện. Mình rất hài lòng về ashima Tú Xương. ❤️❤️"
325,Lẩu Nấm Thiên Nhiên Ashima - Tú Xương,11/2018,13/11/2018 11:22,Âu,"Lẩu Nấm Thiên Nhiên Ashima - Tú Xương
Nói về lẩu nấm thì thấy ashima thực sự ngon và bày trí cũng đẹp amwst , không gian riêng biệt từng bàn và thoáng"
326,Lẩu Nấm Thiên Nhiên Ashima - Tú Xương,10/2023,12/10/2023 11:08,Âu,"Lẩu Nấm Thiên Nhiên Ashima -***
Tốt cho sức khỏe"
327,Lẩu Nấm Thiên Nhiên Ashima - Tú Xương,10/2023,12/10/2023 12:11,Âu,"Lẩu Nấm Thiên Nhiên Ashima -***
Tốt cho sức khoẻ"
328,Lẩu Nấm Thiên Nhiên Ashima - Tú Xương,11/2022,17/11/2022 19:35,Âu,"Lẩu Nấm Thiên Nhiên Ashima -***
Lẩu nấm thiên nhiên"
329,Lẩu Nấm Thiên Nhiên Ashima - Tú Xương,12/2018,19/12/2018 15:21,Âu,"Lẩu Nấm Thiên Nhiên Ashima - Tú Xương
Vừa đi ăn với 2 người bạn về xong. Phải nói trên cả tuyệt vời luôn.
Nước lẩu thanh ngọt, nấm và đồ nhúng lẩu tươi khỏi bàn. Không gian quán sang trọng, ấm cúng. Đặc biệt là mấy cô phục vụ dễ thương, chuyên nghiệp hết sức. Vừa bước vào nhà hàng là được chào đón như thượng đế v. Còn khi ngồi vào bàn thì ôi thôi, không đụng bất cứ thứ gì hết chỉ cầm muỗng đũa lên ăn thôi. Thiếu điều muốn dâng tới miệng thôi ))). Tác phong mấy cô nv phục vụ thì chuyên nghiệp, niềm nở. 
CHẮC CHẮN SẼ QUAY LẠI. XỨNG ĐÁNG 5 SAO"
330,Lẩu Bò Tí Chuột,12/2020,2/12/2020 21:54,Âu,"Lẩu Bò Tí Chuột
Order set lẩu n lần ở đây rồi giờ mới có dịp ghé đây. ngoài quán gốc ở đầu đường thì có thêm mặt bằng ở đối diện xéo, mặt bằng sáng sủa, rộng rãi, không gian ngoài trời thoáng mát. Menu đa dạng các món từ ăn chơi, ăn no, ăn nhậu các kiểu, lâu lâu lại có bổ sung thêm các món mới như bò fuji nướng đá, combo lẩu bò mỹ và dĩ nhiên là gọi món quen thuộc ở đây mà m hay đặt là trừng gà non cháy tỏi. 1 phần khá nhiều, trứng gò non nhiều, béo béo, ngọt ngọt hơi bị xịn. Bò fuji nướng đá phục vụ trên chảo đá tảng, miếng thịt xèo xèo dày tảng, cắn vô ngập họng, thịt mềm, xịn lắm. Lẩu bò mỹ combo gồm 4 dĩa thịt kèm đậu hũ, KHOAI MÔN CHÂN ÁI, rau mì. Chất lượng khá ổn nha, đi team ăn nhậu hợp lắm nè. Quán đã trang trí đèn đuốc cây thông noel rùi, nhân viên đông, phục vụ nhanh
Xem thêm"
331,Lẩu Bò Tí Chuột,10/2018,28/10/2018 21:26,Âu,"Lẩu Bò Tí Chuột
Rất tệ! 

Hôm nay gia đình mình đi ăn, 4 người, gọi cái lẩu bò 200k. Thịt bò, gân, lá xách... đều dai hết. Không ai nhai nổi cả. Nếu hầm đàng hoàng thì các phần gân sẽ mềm và giòn, rất ngon, đằng này dai nhách. Cái lẩu 200k ăn chỉ được vài miếng bò viên. Nước lèo thì ổn. Nói tóm lại chỉ dùng được khoảng 20% cái lẩu 200k. Kêu thêm 4 gói mì + 1 phần tủy để ăn. 

Tóm lại là đi ăn lẩu, cuối cùng thành ăn mì gói với nước lẩu thôi các bạn ạ. Thất vọng vô cùng. 

Cho 1.5đ nhe. Tuyệt đối không bao giờ tới nữa.

Tặng các bạn hình các phần dai nhách phải bỏ lại này. Mình đang nghi ngờ các phần bình luận khác là giả luôn ấy.
Xem thêm"
332,Lẩu Bò Tí Chuột,06/2018,24/6/2018 13:15,Âu,"Lẩu nhiều loại thịt, nước đậm đà
Order 1 phần lẩu bò size vừa, thêm 1 phần rau và tàu hủ ky, total 230k và đang km được giảm 30%. Quán cho 2 bịch tương và 2 bịch chao để chấm nhưng không có bún hay mì để ăn kèm. Nếu muốn phải order thêm. Lẩu nhiều, thịt đa dạng nên ăn không ngán, như nạm, gầu, lá sách, bò viên, gân. Nêm nếm đậm đà, ai k quen sẽ thấy hơi mặn. 1 phần lẩu chỉ tầm 200k đủ 3-4 người ăn, giá k quá đắt, lần sau sẽ ủng hộ tiếp."
333,Lẩu Bò Tí Chuột,06/2018,6/6/2018 1:46,Âu,"Lẩu bò ngon nha.
Nghe đồn quán này có lẩu bò ngon lắm. Có dịp được mời ăn thử cảm thấy rất hài lòng muốn ăn nữa. Size của cái nồi lẩu khá là to phải 3-4 người mới ăn hết á tuỳ vào sức ăn của nam hay nữ nha. Nước lẩu siêu ngon, nội dung thì chất lượng. Món tôm lăn bột chiên cũng ngon và ráo dầu. Có cái món sụn gà rang muối dai và cứng quá :( Hành tây cũng còn sống chưa chín tới. Ko biết có phải do khách hối hay ko mà làm còn sống :v Giá cả thích hợp đi ăn theo nhóm nè. Nhiều mà rẻ vậy là ăn quá đã rồi. Không gian theo kiểu bình dân giống mấy quán nhậu vậy á. Hơi ồn ào nhưng mát mẻ và thoải mái. Có khu trong nhà và ngoài trời nha."
334,Lẩu Bò Tí Chuột,12/2018,28/12/2018 18:33,Âu,"Không ngon như quảng cáo
Lẩu không ngon như những nơi khác. Nước lẩu lạc nhách. Sài bếp cồn lâu sôi, ngồi chờ lâu. Được cái giữ xe nhiệt tình 5k vé"
335,Lẩu Bò Tí Chuột,06/2018,23/6/2018 13:14,Âu,"Lẩu Bò Tí Chuột
Được đồng nghiệp giới thiệu lẩu bò ở đây ngon nên hôm qua đi làm về mình có ghé đay ăn cùng bạn. Quán đông lắm luôn nha. 
Phục vụ nhanh. 
Lẩu bò hoành tráng nhiều lắm, thịt bò mềm mềm, có thêm bò viên nữa. Ăn kèm có mồng tơi và rau má."
336,Lẩu Bò Tí Chuột,06/2018,24/6/2018 0:28,Âu,"Lẩu Bò Tí Chuột
Lại là lẩu quen thuộc đây, tháng nào mình cũng đến đây một 2 lần và lần nào cũng hài lòng về chất lượng mùi vị đồ ăn ở đây. Ngon."
337,Lẩu Bò Tí Chuột,10/2019,23/10/2019 22:59,Âu,"Lẩu Bò Tí Chuột
Có đợt quán lẩu này nổi lắm, thấy được pr trên facebook nên cũng rủ bạn đi thử. Mình hẹn đi ăn trưa với bạn nên đến vào giờ này quán hơi vắng khách nên là được phục vụ cũng ok tận tình hơn

Gọi 1 cái lẩu bò và nầm bò nướng đá, món lên nhanh nha, nầm bò nướng ăn ngon, ướp vừa phải nên ăn không bị mặn, có thể chấm thêm chao cho đậm vị hơn cũng được. Lẩu bò cũng đủ các thể loại topping luôn, thịt nạm, gân, bò viên, lá sách,..... Nước lẩu nấu vừa ăn luôn. 

Giá thấy cũng ok nè, chất lượng ổn nữa, 3 đứa con gái ăn vậy mà no nê nha. lẩu nhỏ 150k, nầm nướng 140k
Xem thêm"
338,Lẩu Bò Tí Chuột,11/2016,11/11/2016 22:44,Âu,"Lẩu Bò Tí Chuột
Mình ghé vào buổi chiều tối nên rất đông khách ^^ Chắc do vậy mà quán đã mở rộng thêm mặt bằng kế bên. Không gian mới rộng rãi và thoáng. Vừa có bàn ngồi ngoài trời lẫn trong nhà luôn nha. Menu quán nhiều món + đa dạng. Giá cả ổn. Phù hợp tụ tập bạn bè, đồng nghiệp hoặc đi ăn cùng gia đình hen ^^

_Bắp bò kim chi: Không biết mọi người sao chứ mình bị thích món này. Bắp bò chắc thịt, ăn cùng kim chi chua cay đã ơi là đã ^^ Mọi người bảo ăn món này vs uống bia là bao hao. Có mỗi mình là phá mồi thôi ))
_Trứng non + mề cháy tỏi: Nghe đâu món này thuộc dạng hot ở quán nên mình cũng gọi thử ^^ 1 phần cũng khá nhiều nha. Đc nêm vừa miệng. Ăn cùng mề gà sần sật rất ngon. 
_Lẩu bò: 1 phần lẩu mà nhiều đồ ăn lắm ợh. Gồm bò viên, lá lách, lưỡi, gan, tim, phèo,... Nước lẩu vừa miệng. Ăn cùng bánh phở hen.

(+) nhân viên nhiệt tình, lên món nhanh. Giữ xe free.
Xem thêm"
339,Lẩu Bò Tí Chuột,07/2018,13/7/2018 16:26,Âu,"Nầm bò phu mai nướng đá ngon cực
Món nầm bò phu mai ngon chời ơi luôn, mà mắc lắm á, 120k 1 phần chưa đủ dính răng. Lẩu bò ngon, lòng gà trứng non chấy tỏi cũng ngon. Cơ mà không biết quán đông hay sao mà phục vụ gớm òm, hỏi anh ơi món nào ngon vậy, nói trống không mà kiểu lạnh lùng sao á, nói chung là không thân thiện :(((. Nhớ chi nhánh bên kia nhân viên ổn lắm sao qua đây kì zị."
340,Lẩu Bò Tí Chuột,11/2018,20/11/2018 22:48,Âu,"Ngon
Lẩu bò tí chuột nằm ngay gần công ti. Suốt ngày đi qua những mãi mới ghé vô ăn thử. Mình đi 3 người. Kêu 1 lẩu 250k. Lẩu khá ngon hợp khẩu vị của mình. Nhưng đồ ăn trong lẩu thì hơi ít. Rau cũng ít nữa. Nhưng vị thì khá hấp dẫn. Nói chung lẩu bò ở đây mình rất thích."
341,Lẩu Bò Tí Chuột,11/2018,7/11/2018 23:17,Âu,"Lẩu Bò Tí Chuột
Quán lẩu bò quen thuộc của team mình mỗi khi liên hoan hay họp mặt. Ăn gì ăn cũng kêu 1 phần lẩu bò cho ấm bụng. Ăn kèm bánh phở khá ngon nhưng kêu thêm là hết sạch, đành ăn tạm mì gói (cũng ok). Giá chấp nhận được, gần trung tâm cũng như chỗ làm. Gửi xe tốn phí 5k/ chiếc."
342,Lẩu Bò Tí Chuột,06/2018,24/6/2018 3:30,Âu,"Lẩu Bò Tí Chuột
Lẩu bò ở đây ngon nè, ngoài lẩu bò quán cũng có mấy món best lắm nha. Quán nằm trên đường cao bá nhạ khá dễ tìm phục vụ nhanh, giá cũng okie"
343,Lẩu Bò Tí Chuột,11/2019,23/11/2019 19:18,Âu,"LẨU THẬP CẨM BÒ SIÊU TO 🍲
Hế lô các bạn , lại là mình đây 😂
Hôm nay với cái code 500k từ Mini Game của cộng đồng Foody thì mình order 1 phần lẩu bò viên lá sách (150k) tính ra không cao nhưng vì muốn ăn cho đã nên mình thêm tái bắp hoa , lá mía , khăn long , tái , tàu hủ ky , bánh phở ... Nước lèo mua thêm sẽ có giá 40k nhưng các bạn thấy những dòng note tội nghiệp của mình đã được quán cho free thêm hẳn bịch nước lèo luôn . 
Giao tới chỗ làm của mẹ mình nhận giúp . Về hâm nóng lại ăn cả gia đình , no căng ứ hự nha !! Phải nói là rất đã , đồ ăn phần kêu thêm nhiều đáng tiền nha chứ không ít đâu 😌 giá 1 phần lẩu 150k không đắt đâu , ăn xịn sò như mình 500k là bao phê nha 🤤 Tương chấm kèm thơm cay nhẹ , chao thơm !!
Xem thêm"
344,Lẩu Bò Tí Chuột,12/2019,16/12/2019 23:55,Âu,"Lẩu Bò Tí Chuột
Món nào cũng mặn. Nói chung vị thì cũng vừa vừa thôi chứ không quá nổi bật. Gửi xe 10k/ chiếc.
Món chân giò muối chiên mặn, nhưng dưa chua ăn kèm còn mặn hơn 🙁
Mình gọi một nồi lẩu bò 250k, chỉ cho thêm kèm 2 gói mì, thịt bò cũng k nhiều mà nước lèo mặn, nên càng đun sẽ càng mặn. Mỗi dĩa đồ ăn kèm gọi thêm có tầm giá trên 70k. Trứng non cháy tỏi hơi nhiều gia vị nên bị ngấy dầu mỡ.
Tổng chi phí 715k cho 5 người ăn, phục vụ đồ ăn hơi chậm."
345,Lẩu Bò Tí Chuột,07/2018,22/7/2018 14:29,Âu,"Lẩu Bò Tí Chuột
Mình đi tối rất đông, phục vụ tạm ổn.
Trứng non vs mề gà ít nên là mắc so với giá 100k, vị xào ăn ok
Nước lẩu thì cho nhiều gia vị mì gói vs bột ngọt quá nên ko có thấy được vị nước ngọt tự nhiên từ xương, lẩu 150k đồ ăn cũng ko dc nhiều, rau vừa đủ.
Không gian nóng"
346,Lẩu Bò Tí Chuột,02/2020,14/2/2020 15:16,Âu,"Điểm nhậu Valentine
Lẩu bò Tí Chuột nổi lâu rồi , mình đi lâu lắm r h mới có dịp đi ăn lại. Quán có 2 bên, đầu đường với cách đó 1 đoạn. Địa điểm cách đó rộng rãi thoáng mát hơn, buổi trưa có mái che nắng và chỗ trong nhà.
Quán bán lẩu bò nhưng có tất tần tật các món khác về bò nha ^^ và ngoài bò ra còn có heo, gà, lươn, hải sản, ốc đa dạng các món nhậu.
Đợt này mình thấy có món mới về phô mai ngon là món bò nướng phô mai . Bò siêu mềm, ướp đậm vị ngập tràn phô mai đã🤤 món bò nướng sa tế cũng ngon mà hơi bị cay. Nhân viên nướng giùm sẽ k ngon bằng tự mình nướng đâu:3
Giữ xe hình như tốn 5k thì phải.
Lẩu bò nước hơi ngọt nhưng nêm nếm hợp khẩu vị vẫn thấy ngon. Nói chung khi thèm lẩu bò hay các món về bò mình vẫn ưu tiên Tí Chuột👌
Xem thêm"
347,Lẩu Bò Tí Chuột,07/2018,24/7/2018 20:24,Âu,"Lẩu Bò Tí Chuột
Mỗi lần tới lẩu bò tí chuột cũng gọi món gân bò xào hết nè.
Gân bò mềm xào chung với hành rau củ đậm đà. 
Chấm xíu nước tương cay cay nữa chuẩn luôn.
Món dọn lên nhanh. Giá bình dân"
348,Làng Nướng Nam Bộ - Tô Hiến Thành,09/2019,4/9/2019 10:48,Âu,"Món ngon nhân viên nhiệt tình
Không gian quán khá rộng và thoáng, có lẽ đây là đặc điểm chung của hệ thống này. Đồ ăn lần này khá bừa miệng và ngon. Đi nhóm 5 người gồm các món gỏi hải sản, mực chiên mặn, gà nướng, hàu nướng, lẩu cua đồng. Khá thích món lẩu cua đồng ở đây. Nước lẩu vị thanh, ngọt đồ ăn kèm cũng hợp. Tóm lại thì đi cũng khá nhiều làng nướng Nam Bộ nhưng thấy chi nhánh này khá ok, phù hợp cho các dịp ăn uống hội nhóm. Nhân viên phục vụ nhiệt tình và vui vẻ cũng là một điểm cộng"
349,Làng Nướng Nam Bộ - Tô Hiến Thành,03/2020,4/3/2020 22:09,Âu,"Làng Nướng Nam Bộ -***
- Các món ăn hương vị thơm ngon. Mình thích nhất là món hàu sống và hàu nướng phô mai. Hàu sống tươi ăn với chanh và mù tạt xanh còn hàu nướng phô mai thì siêu béo, rất hấp dẫn. Miến xào với gừng cũng rất thơm và đậm đà. Cua thì có hơi ít thịt.

- Phục vụ thân thiện nhưng có một vài món mình order tuy nhà hàng đã hết nhưng nhân viên quên báo, khi nhắc thì họ mới nói là đã hết.

- Không gian quán rộng rãi, thoáng mát. Nhà hàng to, rất dễ tìm thấy.
Xem thêm"
350,Làng Nướng Nam Bộ - Tô Hiến Thành,09/2017,18/9/2017 15:24,Âu,"GÌ CŨNG NGON 👍🏻👍🏻😒
Ở đây đi lúc nào cũng đông hết. Mà phục vụ vẫn nhanh cũng nhiệt tình lắm. Từ cmt8 chuyển qua tô hiến thành to đùng mà vẫn đông nghẹt. Menu quá trời món nhưng món nào cũng ngon. Heo sữa quay là 10 lần như 1. Vô là phải gọi ăn. Ếch rồi lươn làm đậm đà. Nước chấm me để ăn lươn cũng ngon nữa. Giá cả thì mình thấy vừa phải chứ k có mắc nha. Lẩu cũng ngon nhưng nhà mình toàn mua về vì lần nào cũng vô ăn no hết rồi ăn lẩu tại chỗ k có nổi 🤣🤣"
351,Làng Nướng Nam Bộ - Tô Hiến Thành,11/2018,7/11/2018 22:05,Âu,"Nhà hàng gia đình rất đáng ghé qua
Đồ ăn rất ngon, view rất đẹp, món lẩu cua đồng đậm đà, nhân viên lễ phép và phục vụ rất tốt, thấy mình mang bánh kem theo tổ chức sinh nhật thì mình không nói anh nhân viên tự động mang đĩa, thìa rồi cắt bánh kem cho cả nhà mình luôn, rất đánh khen, sau này sẽ quay lại nữa"
352,Làng Nướng Nam Bộ - Tô Hiến Thành,06/2018,10/6/2018 7:01,Âu,"Đi ăn thôi nôi
Quán trang trí theo kiểu cây nhà lá vườn. Dân dã thôn quê
View đẹp. Có nhiều góc sống ảo chất lắm 
Về đồ ăn: có món ngon có món dở. Ngon theo mình là súp. Dở nhất chắc phải nói đến lẩu
Súp ngon đầy đủ đồ. Gà làm cũng ok. Ướp thấm đậm đà. 
Lẩu thì nhạt. Mình k cảm nhận dc vị chua cay luôn ý. Đc caia hải sản đồ ăn lẩu thì tươi. 
Nv take carw k kĩ. Kêu nhiều lần mới chú ý 
Phía bê trog là pòng đăt tiệc
Bên ngoài là bàn cho khách lẻ ăn uống bth. Bày trí v mình thấy ok. 
Có thể sẽ quay lại
Xem thêm"
353,Làng Nướng Nam Bộ - Tô Hiến Thành,08/2017,28/8/2017 18:10,Âu,"Làng Nướng Nam Bộ - Tô Hiến Thành
Heo sữa quay mềm ngon, cua nấu chín quá, thịt bị khô, k ngọt thịt. Cá chình nướng ngon, mềm, vừa chín tới. Sò huyết, ốc hương, thịt heo rừng nướng, thỏ nướng ăn ổn. Cá chưng tương hongkong ăn cũng được. Quán rất đônng, nên đặt bàn trước khi tới, nhân viên phục vụ tốt, nhưng lúc tính tiền đợi quá lâu, nửa tiếng mới ra đc cái bill. Quán rộng nhưng hơi nóng"
